,gene_ks,gene_sensitive_at_5prime,gene_sensitive_at_3prime,logFC,FDR,logFC_5p,FDR_5p,logFC_3p,FDR_3p,Desc_5p,Desc_3p,is_PTR_5p,is_PTR_3p
861,KS17gene_5200a,Tb927.4.1680,Tb927.4.1670,0.9754067963339195,9.125435838595955e-50,0.11906013917063045,0.0062639731659997295,-0.645244793597316,2.0618419099275555e-31,ZFP family member  putative,cytochrome b5-like Heme/Steroid binding domain containing protein  putative,none,none
863,KS17gene_5196a,Tb927.4.1720,Tb927.4.1710,-1.3253585045928267,1.6880477030527843e-62,-0.5082866464426902,1.2431497583816051e-23,-0.733213356425164,1.1711375182793275e-36,Nucleoside diphosphate kinase 3,rhodanese-like domain containing protein  putative,none,none
864,KS17gene_5193a,Tb927.4.1740,Tb927.4.1730,-2.435801803007029,1.9106811040475e-140,0.07201105527751606,0.11607415264835226,-0.474017853130825,2.320009177391843e-16,Component of motile flagella 41,Nucleus and spindle associated protein 4,none,none
866,KS17gene_5183a,Tb927.4.1840,Tb927.4.1830,-1.6144389157577983,3.993185448088173e-23,1.0176603170699352,1.0872850715586284e-76,0.23103541935463412,1.6917589818713326e-06,Carboxypeptidase-like protein,Urm1 (Ubiquitin related modifier)  putative,none,none
867,KS17gene_5179a,Tb927.4.1870,Tb927.4.1860,-0.6635089536244908,9.28441195387282e-18,0.32386431547878,3.8282188724317845e-07,1.4856081147289137,2.6337095094165513e-36,Serine/threonine-protein phosphatase 2A catalytic subunit  putative,ribosomal protein S19  putative,none,none
868,KS17gene_5174a,Tb927.4.1910,Tb927.4.1900,1.1851862639745552,1.3242348672017299e-36,2.5064556822759685,1.2169988866242984e-14,-0.542637299866649,1.3248706262316956e-18,hypothetical protein  conserved,Methyltransferase domain/Methyltransferase involved in Williams-Beuren syndrome  putative,increase,none
869,KS17gene_5172a,Tb927.4.1920,Tb927.4.1910,0.8204579543724075,3.4454500342861443e-16,0.39775018190307626,8.560687482299944e-15,2.5064556822759685,1.2169988866242984e-14,GPI transamidase subunit 16  putative,hypothetical protein  conserved,none,increase
870,KS17gene_5170a,Tb927.4.1930,Tb927.4.1920,-2.021567056825024,5.573625317461497e-94,0.6379919563145694,7.716067451263363e-34,0.39775018190307626,8.560687482299944e-15,eukaryotic translation initiation factor 3 subunit g,GPI transamidase subunit 16  putative,none,none
871,KS17gene_5159a,Tb927.4.2030,Tb927.4.2020,1.228633844050353,6.316905251367216e-54,1.0157905605727902,2.810586387979532e-54,-0.18869995188666175,0.00020177039694902136,DNA/RNA-binding protein Alba 4,AP-3 complex subunit mu  putative,none,increase
872,KS17gene_5157a,Tb927.4.2040,Tb927.4.2030,-1.1156768506104235,4.2735858737522876e-101,1.6971435563253487,5.1278625968820083e-110,1.0157905605727902,2.810586387979532e-54,DNA/RNA-binding protein Alba 3,DNA/RNA-binding protein Alba 4,none,none
873,KS17gene_5154a,Tb927.4.2070,Tb927.4.2060,-0.539518857590847,0.005170919508495738,0.9218473807524112,1.479939974585042e-10,0.8259635113453168,1.2387480375415975e-64,antigenic protein  putative,Flagellum attachment zone protein 8,none,none
874,KS17gene_5152a,Tb927.4.2080,Tb927.4.2070,-1.3563559755002392,6.309611374209708e-98,-0.32190615717855053,1.898502706921667e-07,0.9218473807524112,1.479939974585042e-10,Coiled-coil and C2 domain-containing protein,antigenic protein  putative,none,none
875,KS17gene_5147a,Tb927.4.3310,Tb927.4.3300,0.383941220598389,0.0006334961956354989,-0.5101893902127514,1.0450942214851395e-28,-0.46617288419581765,3.851886478623956e-21,TPR repeat/SET domain containing protein  putative,mitochondrial ATP-dependent zinc metallopeptidase  putative,none,none
876,KS17gene_5146a,Tb927.4.3320,Tb927.4.3310,1.2367100337600352,3.246813378060203e-106,2.1410001692930907,0.0,-0.5101893902127514,1.0450942214851395e-28,uracil phosphoribosyltransferase  putative,TPR repeat/SET domain containing protein  putative,none,none
877,KS17gene_5145a,Tb927.4.3340,Tb927.4.3330,-1.477655097523881,2.7677971307260705e-10,-1.1897207840578041,2.705355015034874e-51,0.7335393043860111,3.345586411368973e-27,hypothetical protein  conserved,EF-hand domain pair  putative,none,decrease
878,KS17gene_5133a,Tb927.4.3450,Tb927.4.3440,0.2955956967009716,0.00017906243823824527,0.4971711590159544,7.624427176063758e-22,-0.5498274941228587,1.3166172450789207e-34,Mitochondrial ATP synthase subunit  putative,Basal body protein 50kDa,none,none
880,KS17gene_5123a,Tb927.4.3590,Tb927.4.3580,-2.030622053178377,1.1985574374028855e-224,1.0116941837969382,1.6776574471363374e-42,-1.9216438002250213,2.643773755903157e-193,translation elongation factor 1-beta  putative,Transcription factor Pcc1  putative,none,none
882,KS17gene_5120a,Tb927.4.3660,Tb927.4.3650,-1.1914391394450565,1.181321923999017e-59,-0.869249068040958,4.0064777196148834e-93,-1.0052064684657702,5.218216728261074e-135,hypothetical protein  conserved,serine threonine-protein phosphatase PP1  putative,none,none
885,KS17gene_5098a,Tb927.4.3790,Tb927.4.3780,-0.9161447698884426,3.6908417562727414e-28,0.8852969585961209,3.331032731649926e-52,-0.2521769946761006,4.3999110028480965e-05,ubiquitin carboxyl-terminal hydrolase  putative,hypothetical protein  conserved,none,none
886,KS17gene_5092a,Tb927.4.3850,Tb927.4.3840,-2.4718825870246945,0.0,0.9564925128428654,5.7024249870279e-110,0.1596354611654017,0.0010144621046343674,NLE (NUC135) domain/WD domain  G-beta repeat  putative,nucleolar protein  putative,none,none
887,KS17gene_5090a,Tb927.4.3890,Tb927.4.3880,-1.1430042635059572,1.327502090326077e-33,1.2135496442389795,1.9052095741938338e-114,-0.6179427443484261,8.592856175635226e-15,ATP-dependent RNA helicase  putative,receptor-type adenylate cyclase GRESAG 4  putative,none,none
888,KS17gene_5085a,Tb927.4.3920,Tb927.4.3910,-1.527630574091061,9.51216367991127e-47,-0.010373029656907526,0.8562220075581004,0.9648570299286355,3.6675204874925813e-65,CRAL/TRIO domain containing protein  putative,Kinesin-13 4a  putative,none,none
889,KS17gene_5080a,Tb927.4.3950,Tb927.4.3940,-0.925653387408045,1.5669914237907707e-30,1.3041482511866658,7.97990591788834e-128,-0.32954956708975175,1.999625990675321e-08,cytoskeleton-associated protein CAP5.5  putative,Calpain-like protein 2,none,none
890,KS17gene_5079a,Tb927.4.3960,Tb927.4.3950,2.7593388581734906,6.508111245344382e-138,-0.3148020961511128,3.1193353688053775e-06,1.3041482511866658,7.97990591788834e-128,hypothetical protein  conserved,cytoskeleton-associated protein CAP5.5  putative,none,none
891,KS17gene_5077a,Tb927.4.3970,Tb927.4.3960,-1.1043812318588166,3.518983001922726e-36,1.5030368425582414,2.320933025975059e-08,-0.3148020961511128,3.1193353688053775e-06,hypothetical protein  conserved,hypothetical protein  conserved,decrease,none
892,KS17gene_5074a,Tb927.4.3990,Tb927.4.3980,-1.3144404043274984,1.2495048623264206e-15,-1.3230031833555829,1.3989738328144223e-18,-0.5659027371844787,1.689971584230494e-13,amino acid transporter  putative,chaperone protein DnaJ  putative,none,none
896,KS17gene_5057a,Tb927.4.4190,Tb927.4.4180,0.7428869807969806,1.559655613902216e-42,0.6897094294337486,1.7997944419942697e-25,-0.2377005619623595,0.008422767838502453,C2 domain containing protein  putative,SUMO-interacting motif-containing protein,none,none
900,KS17gene_5040a,Tb927.4.4380,Tb927.4.4370,-2.0631690515206524,0.0,0.31963660706488334,2.716325870749516e-05,0.8060877391023166,1.1365377889293448e-25,Pyrophosphate-energized vacuolar membrane proton pump 1,hypothetical protein  conserved,none,none
903,KS17gene_5025a,Tb927.4.4500,Tb927.4.4490,1.7814529078550148,3.355367695467826e-52,-0.10914751303356798,0.14420214016098737,0.2659128665021643,1.584703993304749e-07,hypothetical protein  conserved,multidrug resistance protein E,none,none
906,KS17gene_5018a,Tb927.4.4530,Tb927.4.4520,-1.0488086180644047,2.8779356073046244e-40,-0.6507884593480686,1.0967959882771614e-33,1.4472731516795982,5.555506344734605e-07,hypothetical protein  conserved,'Cold-shock' DNA-binding domain containing protein  putative,none,none
907,KS17gene_5015a,Tb927.4.4550,Tb927.4.4540,1.814305718600589,1.132343154338622e-70,1.036513158362924,4.710372246531586e-67,0.347526006546999,2.975358816175687e-09,hypothetical protein  conserved,zinc finger domain  LSD1 subclass  putative,none,none
911,KS17gene_4991a,Tb927.4.4730,Tb927.4.4720,-2.5226077874922477,2.9850217574286182e-139,-2.4144073390360683,4.6206540229344936e-86,-0.6563215085083356,5.160106019505656e-32,amino acid transporter  putative,kinetoplast ribosomal PPR-repeat containing protein 7,none,none
913,KS17gene_4980a,Tb927.4.4880,Tb927.4.4870,-2.2047467340980003,7.89985808838133e-40,0.3827618108571563,5.680337042467405e-17,-0.9989352098799371,1.3567048872267252e-40,RING-variant domain containing protein  putative,amino acid transporter  putative,none,none
914,KS17gene_4977a,Tb927.4.4890,Tb927.4.4880,-1.5443406866462375,1.3051527145168454e-151,0.22852905538992627,0.0005777926946610298,0.3827618108571563,5.680337042467405e-17,CorA-like Mg2+ transporter protein  putative,RING-variant domain containing protein  putative,none,none
915,KS17gene_4974a,Tb927.4.4910,Tb927.4.4900,-0.6089268450455687,6.526897916571455e-18,0.569846988606193,1.440068758832331e-48,0.8152934773793792,1.0217005736025047e-28,3 2-trans-enoyl-CoA isomerase  mitochondrial precursor  putative,hypothetical protein,none,none
916,KS17gene_4972a,Tb927.4.4920,Tb927.4.4910,-1.6379649815103867,8.686133646115259e-119,-1.1808639287122036,2.530776444157898e-31,0.569846988606193,1.440068758832331e-48,hypothetical protein  conserved,3 2-trans-enoyl-CoA isomerase  mitochondrial precursor  putative,none,none
917,KS17gene_4953a,Tb927.4.5130,Tb927.4.5120,0.8705067397539842,7.59807633001338e-55,0.514559721143489,6.1374516268778305e-28,-1.0820860921836655,2.907609598039411e-11,KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein  putative,hypothetical protein  conserved,none,none
918,KS17gene_4951a,Tb927.4.5170,Tb927.4.5160,0.3254400100790766,2.0836967239143913e-05,-0.13849314271651872,0.010525526883445994,0.2857628926356126,9.933883947798108e-09,ribosomal protein L7/L12  putative,hypothetical protein  conserved,none,none
919,KS17gene_4947a,Tb927.4.5200,Tb927.4.5190,-0.4367031972739474,1.1932637491752369e-14,0.012053080752796494,0.8737241402030267,-0.7504020531629797,1.9658167232491244e-26,Nucleoporin NUP62,hypothetical protein  conserved,none,none
924,KS17gene_5516a,Tb927.5.520,Tb927.5.510,-2.6367684666850595,1.0758262442728313e-59,0.42563253951524616,2.6677828583107643e-17,1.8264374253838211,3.516852014258217e-181,stomatin-like protein  putative,putative succinate dehydrogenase subunit,none,none
925,KS17gene_5514a,Tb927.5.530,Tb927.5.520,0.9211639358280587,1.6896684786403215e-15,0.47010277216365015,7.524433244096916e-23,0.42563253951524616,2.6677828583107643e-17,hypothetical protein  conserved,stomatin-like protein  putative,none,none
928,KS17gene_5493a,Tb927.5.1450,Tb927.5.1440,-2.184606098121548,1.295452183673114e-79,-1.0122410485469682,1.2116671148021828e-52,-1.9871557825297064,2.387763234786766e-10,receptor-type adenylate cyclase GRESAG 4  putative,hypothetical protein,none,none
929,KS17gene_5491a,Tb927.5.1460,Tb927.5.1450,1.2075819898372249,1.1941781339625957e-93,1.379631660973589,1.283547851093164e-176,-1.0122410485469682,1.2116671148021828e-52,Possible lysine decarboxylase  putative,receptor-type adenylate cyclase GRESAG 4  putative,none,none
930,KS17gene_5487a,Tb927.5.1510,Tb927.5.1500,-3.255888010326124,4.947730002910902e-227,-0.49498311461036015,6.96035912581658e-24,-0.9377870835042397,4.716458382796273e-50,Mitochondrial SSU ribosomal protein  putative,hypothetical protein  conserved,none,none
933,KS17gene_5465a,Tb927.5.2130,Tb927.5.2120,0.7851921892204089,8.176863130516142e-39,-0.08115511635527205,0.053917131416187654,0.6189770332332674,6.779730547846652e-19,Lariat debranching enzyme  C-terminal domain containing protein  putative,hypothetical protein  conserved,none,increase
934,KS17gene_5462a,Tb927.5.2150,Tb927.5.2140,0.3249513656356989,8.750566731697347e-06,0.35174756719200345,1.096622030807915e-15,0.6468314429568368,4.5300856966542205e-32,hypothetical protein  conserved,regulator of nonsense transcripts 1,none,none
935,KS17gene_5456a,Tb927.5.2790,Tb927.5.2780,0.6176060837788256,1.3827095894318776e-06,-0.4322610571649319,4.819037602636197e-20,0.8012018634658774,4.316121229346196e-71,mitochondrial DNA polymerase beta-PAK,mitochondrial DNA polymerase beta,none,none
936,KS17gene_5453a,Tb927.5.2820,Tb927.5.2810,1.0856856280835854,1.8046857180663862e-39,-0.024774020380512615,0.6690798054457111,-1.101453270352886,4.15041817199729e-138,Serine/threonine-protein kinase NEK6  putative,hypothetical protein  conserved,none,none
937,KS17gene_5447a,Tb927.5.2890,Tb927.5.2880,1.624276004034312,5.893724648159754e-32,-0.12059624534907165,0.04640345457105446,-0.8129449887801031,7.57436159519791e-42,AAA domain (dynein-related subfamily)/von Willebrand factor type A domain containing protein  putative,chaperone protein DnaJ  putative,none,none
940,KS17gene_5424a,Tb927.5.3210,Tb927.5.3200,-0.6590533072021173,5.0518358633429315e-11,0.4236119560946,2.066605769717331e-09,0.6996753163779917,1.4216631083085183e-34,small ubiquitin-related modifier,hypothetical protein  conserved,none,none
941,KS17gene_5416a,Tb927.5.3260,Tb927.5.3250,1.3540964709841885,1.1283645910097487e-17,0.7847694982105511,2.2178019256308848e-59,1.2567865399814304,1.3110076511883144e-58,WD domain  G-beta repeat  putative,hypothetical protein  conserved,none,none
942,KS17gene_5415a,Tb927.5.3270,Tb927.5.3260,2.3983520682212034,8.58695436352503e-59,0.09537202054597824,0.05125763282999713,0.7847694982105511,2.2178019256308848e-59,Autophagy protein Apg6  putative,WD domain  G-beta repeat  putative,none,none
943,KS17gene_5408a,Tb927.5.3310,Tb927.5.3300,0.8893627586830185,4.7115910025819585e-39,0.1349432197593818,0.00409512036790636,1.3298466778072628,2.510866501550992e-154,hypothetical protein  conserved,hypothetical protein  conserved,none,none
946,KS17gene_5385a,Tb927.5.3490,Tb927.5.3480,-0.8297529785016861,1.5201463751981703e-08,-0.3049376731310219,9.82410144579487e-06,-0.9367868641584556,2.145156015022896e-76,hypothetical protein  conserved,hypothetical protein  conserved,none,none
947,KS17gene_5380a,Tb927.5.4020,Tb927.5.4010,-3.164899589119809,1.1893506716157766e-34,-0.03336847904668551,0.6578413437818713,-0.592881841650219,3.6850736135977606e-08,hypothetical protein,Enriched in surface-labeled proteome protein 4,decrease,none
948,KS17gene_5373a,Tb927.5.4090,Tb927.5.4080,-0.9815718590163443,5.994651653648034e-48,-0.8550946537809632,5.1037639148886704e-51,-0.46139800564389255,6.333990836953468e-22,FGR1 oncogene partner-like protein,hypothetical protein  conserved,none,none
949,KS17gene_5359a,Tb927.5.4330,Tb927.5.4320,0.8619856105102511,1.8649995458762525e-11,0.6170453596735781,4.018039880483456e-32,0.8982656633746735,1.7540783355399687e-73,dihydrolipoamide branched chain transacylase  putative,Pre-mRNA polyadenylation factor FIP1,increase,increase
950,KS17gene_5358a,Tb927.5.4340,Tb927.5.4330,-0.438887400051828,0.00017664581617796106,-0.9011511004874596,1.2143294621340947e-30,0.6170453596735781,4.018039880483456e-32,basal body component  putative,dihydrolipoamide branched chain transacylase  putative,none,increase
951,KS17gene_5356a,Tb927.5.4350,Tb927.5.4340,0.3229811574485428,0.00943457654845252,0.5730817143223226,1.1291198821213856e-08,-0.9011511004874596,1.2143294621340947e-30,Nudix hydrolase 2,basal body component  putative,none,none
954,KS17gene_5801a,Tb927.6.690,Tb927.6.680,-0.31339470400181996,6.766024810548799e-05,1.6118110192325437,2.0790667756270916e-08,-0.7823527045247175,1.7872050532596182e-63,hypothetical protein  conserved,hypothetical protein  conserved,none,none
955,KS17gene_5795a,Tb927.6.740,Tb927.6.730,-1.226765512404849,9.65095006209903e-40,-0.7746400899244602,6.832180062491501e-36,0.5891016572287753,5.985624518491854e-38,ATP-dependent DEAH-box RNA helicase  putative,hypothetical protein  conserved,none,none
958,KS17gene_5786a,Tb927.6.850,Tb927.6.840,-4.074101527014954,2.1544455011369487e-49,1.44815602144913,1.0760766059846058e-130,1.3118925343218737,9.292130533159231e-117,ccr4-not transcription complex subunit 2,hypothetical protein  conserved,decrease,none
960,KS17gene_5745a,Tb927.6.1450,Tb927.6.1440,-0.7877170470800341,8.914901143777139e-14,-0.4024208128574974,7.618851200221878e-19,-0.8310071671095475,2.3198144019961724e-59,hypothetical protein  conserved,LSU ribosomal protein  mitochondrial  putative,none,none
963,KS17gene_5728a,Tb927.6.1550,Tb927.6.1540,0.7376945688829539,1.4095383305954102e-16,0.6062387796737921,4.79706293066492e-41,0.9776318153153232,3.780921511855748e-97,Leucine-rich repeat  ribonuclease inhibitor subtype domain-containing protein,Yip1 domain containing protein  putative,none,none
969,KS17gene_5679a,Tb927.6.1950,Tb927.6.1940,-1.9097922342363602,4.123910277802423e-171,0.14708959492035617,0.0008159015367926505,-0.615908222896645,1.0595872695169432e-47,N-acetyltransferase B complex (NatB) non catalytic subunit  putative,leucine-rich repeat protein (LRRP)  putative,none,none
974,KS17gene_5653a,Tb927.6.2150,Tb927.6.2140,-0.766079328953072,2.3080582352973936e-23,0.17947571391594877,0.00029846713067074323,1.0843256600973736,8.891576559620826e-148,cell division cycle protein 16 homolog  putative,hypothetical protein  conserved,none,none
975,KS17gene_5648a,Tb927.6.3430,Tb927.6.3420,-3.3677551170776563,4.989410403894044e-78,-0.5041455857627775,1.9577524257682168e-16,-0.39480725094258057,4.5260353672327324e-17,Serine/threonine-protein kinase NEK10  putative,Oligomerisation domain containing protein  putative,none,increase
